500,366783,6,Asset Management Specialist,39797,45766
501,518378,0,Neighborhood Planner for the Division of Neighborhood Planning,65208,74989
502,467875,7,Agency Attorney,79620,91563
503,482735,12,QUALITY CONTROL ASSOCIATE,56013,89610
504,503424,10,laboratory Analyst,45193,77500
505,517214,30,Custodial Assistant (Part-Time),17.67,17.67
506,515337,5,SENIOR COMMUNITY DEVELOPMENT COORDINATOR,64749,134280
507,500853,21,Deputy Bureau Chief of Narcotics and Investigations,90000,110000
508,394703,15,CLAIM SPECIALIST Level 1,40275,64307
509,504066,23,Project Manager - Weigh in Motion Network,74650,109409
510,475859,7,Power BI Administrator,75000,145000
511,518353,0,In Rem (Foreclosure) Acquisitions Analyst for the Division of Preservation Finance,74650,85847
512,452024,23,Contracts Coordinator,50972,82730
513,479577,7,Senior WebSphere Administrator,100000,140000
514,507662,22,Senior Labor Relations Analyst,76294,82275
515,510613,16,Deputy Director of Employer Engagement and Partnerships,54100,83981
516,518542,9,Senior Police Administrative Aide,43929,57093
517,482440,21,Domestic Violence Assistant District Attorney,77000,93000
518,499486,12,MAINFRAME SYSTEM PROGRAMMER,110000,120000
519,516998,22,Modeler,75504,86830
520,458082,6,City Custodial Assistant,32260,44677
521,440527,2,ADMINISTRATIVE MANAGEMENT AUDITOR,88936,223761
522,518341,5,"ASSISTANT DIRECTOR, BOROUGH INITIATIVES AND RESIDENT PROGRAMS",64749,134280
523,516707,0,Mortgage Analyst,54100,62215
524,516423,5,CONFIDENTIAL INVESTIGATOR,64230,80000
525,514986,5,Calendar Unit Manager,72292,72292
526,518531,5,OUTREACH AND ASSESSMENT SPECIALIST,54100,83981
527,425693,15,Clerical Associate Part Time,19.9179,22.9053
528,519554,23,Computer Associate (Software),71707,99805
529,518549,0,Mailroom Clerk for the Division of General Services,38333,44083
530,498544,1,Youth Development Specialist,47393,62138
531,498854,15,Procurement Coordinator,41395,47604
532,498854,15,Procurement Coordinator,41395,47604
533,230490,15,Computer Associate,55556,82776
534,503663,6,Medicolegal Investigator I,81000,81000
535,466447,6,"Intervention Quality Research Analyst, Early Intervention",64140,70554
536,467126,8,Deputy Inspector General,92000,100000
537,494592,6,"Equine Veterinarian,  Bureau of Veterinary and Pest Control Services",60.54,64.87
538,500328,12,DISASTER RECOVERY (DR) ANALYST,80000,100000
539,508728,4,Deputy Director of Capital Estimating Unit,96000,96000
540,508728,4,Deputy Director of Capital Estimating Unit,96000,96000
541,518515,15,Assistant Director of Application Services (Maintenance & Support),115000,115000
542,503117,9,"Psychologist, Level II",73546,96006
543,248047,15,Computer Associate,60189,83440
544,507698,6,Fleet and Logistics Specialist,52647,52647
545,465343,23,Assistant General Counsel,79620,117541
546,518368,0,In Rem (Foreclosure) Acquisitions Analyst for the Division of Preservation Finance,74650,85847
547,503444,12,AED of TECHNICAL SERVICES,100000,180000
548,482918,7,Intervention Specialist,54100,62215
549,501537,7,Application Security Administrator,75000,120000
550,503117,9,"Psychologist, Level II",73546,96006
551,509886,39,Call Center Representative,41389,47597
552,482195,7,"Assistant Commissioner, Health Affairs",130000,150000
553,515801,5,Operations Manager,72038,192152
554,507491,27,DIRECTOR OF HUMAN CAPITAL,130000,140000
555,520175,26,FISCAL PROGRAM ANALYST,62470,71840
556,508449,6,Junior Public Health Nurse - Bureau of School Health/SH Nursing Services & Prof Dev,41.69,41.69
557,506838,23,Payroll Clerk,36390,58953
558,509100,31,Data Scientist,75504,86830
559,451827,23,Supervisor of Counting & Pot Processing Section,37068,55361
560,509330,5,"SENIOR ZONE COORDINATOR, JOBS-PLUS",51869,82086
561,390540,15,Deputy Chief of Facilities - Services,65731,75591
562,510659,11,Unit Head  TRANSIT,98388,98388
563,463116,10,Associate Park Service Worker,21.7586,21.7586
564,517984,10,Clerical Associate III,36390,58953
565,516268,5,HR Business Partners - Queens/Staten Island,70611,105138
566,278063,2,COMPUTER SPECIALIST (SOFTWARE),76288,95077
567,518487,33,Help Desk Representative,32850,48940
568,484699,14,BCS Finance Liaison (Per-Diem),43.84,49.25
569,503753,0,IT - Project Manager,92194,106023
570,503758,18,"Senior Analyst, Strategic Planning / Chief of Staff",94283,108426
571,514146,11,Analyst  Environmental Sustainability and Resiliency,51550,73806
572,430191,5,Structural Engineer,80557,111917
573,438843,15,Clerk (part time),19.9179,32.2677
574,500743,10,ACCOUNTABLE MANAGER,90114,122168
575,509243,11,Analyst  Parks,51550,73806
576,508424,6,"Public Health Nurse, I, Bureau of School Health",42.01,42.01
577,520138,9,Police Administrative Aide,36390,55228
578,376049,15,Data Analyst,58152,74479
579,517750,25,Director of Press and Media Relations,70611,105138
580,518039,4,Environmental Project Manager,84468,97138
581,518039,4,Environmental Project Manager,84468,97138
582,465147,10,DESIGN LEAD,90114,122168
583,508044,7,"Agency Attorney (I,II, III)",63228,96526
584,457764,10,In-House EHS Officer,74650,109409
585,399955,44,BOOKKEEPER,37243,49349
586,512904,23,Executive Deputy Commissioner,116506,238000
587,503509,25,TLC Policy Law Intern,16,19.9
588,472907,10,DESIGN LEAD,53702,146121
589,464046,30,Labor Law Investigator,51000,61000
590,459608,2,"ADMINISTRATIVE RETIREMENT BENEFITS SPECIALIST, M-5",88936,223761
591,495779,7,Staff Nurse (Part-Time),40.5862,40.5862
592,517824,5,"COMMUNITY ASSOCIATE, RESIDENT ENGAGEMENT",38333,63794
593,509606,10,Section Chief of Collections Planning & Analysis,64922,173486
594,520135,9,Principal Administrative Associate,47418,69462
595,235793,15,Law Student,35213,40495
596,493722,25,Program Data Manager,56013,84862
597,442498,5,Analysis and Reporting Administrator,60435,161497
598,508125,14,Senior Developer (Per-Diem),58.03,58.03
599,500106,5,Manager Collection Unit,58700,161534
600,518714,28,"Editor, NYC Media",67581,77718
601,517836,9,Principal Administrative Associate,47418,69462
602,518505,11,"Analyst  Social Services, Labor, and Sustainability",65604,73806
603,516147,4,Wetlands Stewardship Coordinator,54100,83981
604,468451,10,Information Security Specialist,130000,180000
605,519907,11,Summer Undergraduate Intern  Homeland Security Monitoring and Compliance,15.75,15.75
606,371590,15,Computer Associate,64657,89634
607,497112,11,Analyst  INTERFUND AGREEMENTS UNIT,51550,70291
608,456060,6,"Laboratory Microbiologist, Bureau of the Public Health Laboratory",52902,68040
609,501535,10,Construction Scheduler II,90114,122168
610,520325,25,CRM Developer,110000,125000
611,508868,25,Records Management Officer (RMO),53057,68000
612,508142,30,Junior Systems Administrator,60000,70000
613,492269,30,"Court Representative, Litigation Division (2 positions)",70000,85000
614,470017,10,Project Manager Intern,51535,59265
615,463468,10,Associate Park Service Worker,21.76,21.76
616,509729,10,Section Chief of Collections Planning & Analysis,64922,173486
617,505113,33,Support Services Associate,40017,62820
618,518039,4,Environmental Project Manager,84468,97138
619,396829,0,Deputy Director of Continued Occupancy,72476,83347
620,485659,10,BIM Designer,57078,85646
621,518842,3,City Medical Specialist (PD),79.23,84.86
622,519826,0,"Design Reviewer, New Construction",57078,65640
623,474007,6,"Projects Coordinator, Bureau of the Public Health Laboratory",75504,93776
624,484251,20,Human Rights Specialist (Infoline),49371,56777
625,508220,31,Senior Staff Counsel,71423,82137
626,479040,23,Assistant General Counsel,63228,96526
627,519838,10,Design Support Staff,51535,59265
628,513448,7,"Deputy Commissioner, Investigations",180000,195000
629,503612,5,PLASTERER,44.82,44.82
630,483154,5,Business Analyst,56013,84862
631,467432,5,Executive Assistant to Corporate Secretary,76294,108156
632,487796,12,MAINFRAME PROGRAMMER ANALYST,110000,115000
633,509514,6,ID Investigator Supervisor,86520,86520
634,491881,20,TIMEKEEPING & PAYROLL  ASSOCIATE,67499,80000
635,376356,15,Clerical Associate- Appeals,35330,40629
636,376356,15,Clerical Associate- Appeals,35330,40629
637,504304,18,Analyst,53797,61866
638,465587,10,NYC M/WBE Program Compliance Specialist,58152,74479
639,520023,11,Summer Graduate Intern  Transportation (DOT),18,18
640,505275,11,Analyst  MONITORING AND COMPLIANCE,65604,83399
641,486567,12,DATA CENTER COMPUTER ASSOCIATE,44092,58918
642,373748,2,ADMINISTRATIVE MANAGEMENT AUDITOR,130000,224749
643,512857,15,Deputy Chief of Information Technology â Infrastructure & Operations,169027,169027
644,503649,10,HRIS Data Analyst,75000,90000
645,508175,31,Data Scientist,84468,97138
646,465877,10,Associate Energy Project Manager - Expense,64140,70554
647,474331,23,Machinist,298.24,347.2
648,468218,7,General Counsel,185000,200000
649,263674,2,COMPUTER SPECIALIST (SOFTWARE),79471,102388
650,507591,27,DIRECTOR - ECONOMIC DEVELOPMENT,110000,130000
651,507776,30,Senior Staff Engineer- Civil/Mechanical,102000,116000
652,518847,5,Management Auditor Trainee,45428,52242
653,507777,30,Claim Specialist III Real Property Division,60132,69152
654,469115,12,"DIRECTOR, INFOSEC SPECIAL PROJECTS",72038,160000
655,506539,11,Unit Head  HOUSING,98388,98388
656,504961,28,Design Lab Director,72038,150000
657,499195,20,SUPERVISING ATTORNEY-SOURCE OF INCOME UNIT,95000,95000
658,507116,39,Agency Attorney,63228,96526
659,517051,5,MDM/ Apple Support Technician,72664,113419
660,503725,11,Deputy Director of Management  Executive,222924,231974
661,511014,5,Hearing Officer,100000,129348
662,515785,31,"Senior Program Officer, Asset Building",54100,80000
663,510744,39,Service Desk College Aide,16.02,16.5
664,501506,12,PEOPLESOFT DEVELOPER,110000,120000
665,475487,10,DESIGN LEAD,53702,146121
666,266542,2,COMPUTER SYSTEMS MANAGER,54643,150371
667,467602,10,Lead Estimator,64922,173486
668,440848,6,Public Health Sanitarian,45722,52580
669,467620,10,Energy Program Analyst,64140,70554
670,484421,10,Sewer Resilience Planning Supervisor,80557,92640
671,519146,30,Division Chief- Correction Claims,85000,95000
672,512630,7,Psychologist (Part-Time),46.7039,53.7094
673,468392,7,Senior Advisor to the Bureau Chief of Operations,140000,160000
674,519275,45,Plumbing Inspector,53563,61800
675,329763,2,ADMINISTRATIVE PROCUREMENT ANALYST,100000,125000
676,479505,7,Genetec Admin Supervisor,90000,150000
677,518460,25,Deputy Director of Licensing Initiatives and Reporting,59422,68335
678,473958,10,DESIGN LEAD,53702,146121
679,516843,11,"Analyst  DOITT, Finance, Law, Mayoralty & Elected Officials",51550,73806
680,439196,20,Human Rights Specialist (Infoline),49371,56777
681,455093,23,Senior IT Architect 12-103,100000,180000
682,500331,26,ADVENT JOB CENTER LIAISON,53057,61015
683,471080,3,Associate Inspector (Electrical),61198,70378
684,463556,10,Construction Project Manager,31.2414,46.8779
685,426527,7,Payroll Analyst,50078,57590
686,504921,28,UX Designer,94283,120000
687,517358,17,Geotechnical Project Manager,57078,85646
688,362424,6,"Executive Director, Health Policy, Bureau of Primary Care Access & Planning",90084,130939
689,507239,3,Associate Fire Protection Inspector L2,65160,74934
690,511096,31,Senior Project Manager,72038,140000
691,503761,18,Deputy Chief of Staff Operations,84468,97138
692,510487,7,Licensed Barber,35197,47467
693,507655,25,Community Outreach Manager,54100,70000
694,519458,0,Procurement Analyst,41395,47604
695,500106,5,Manager Collection Unit,58700,161534
696,518094,5,Special Counsel,72038,192152
697,509885,7,"Director, Strategic Initiatives",84468,97138
698,505786,11,Unit Head  CRIMINAL JUSTICE,98388,98388
699,504335,17,Capital Budget Analyst,56013,89610
700,511105,23,Project Coordinator â Pedestrian Unit,67757,77921
701,420619,15,Deputy Unit Chief - Brooklyn Central Services,59305,59305
702,463597,6,Chronic Disease Data Analyst,75504,86830
703,509139,25,Prosecution Call Center Agent,37413,60310
704,504536,7,AUTO MECHANIC,298.24,347.2
705,471433,10,DESIGN ENGINEER,53702,146121
706,497143,20,BUDGET & OPERATIONS  COORDINATOR,51132,58802
707,511460,7,"Director, CTMU",115000,125000
708,504987,25,Data Engineer,59768,80000
709,390805,15,"Deputy Chief of Facilities, Supplies & Technical Support",65731,75591
710,511250,22,Group Chief,71070,81731
711,519555,5,Housing Assistant,39098,63367
712,401486,19,Communications Director,56990,156829
713,517032,17,Senior Software Developer,98901,136951
714,485871,25,"Call Center, Correspondence,	and Lost Property Agent",20.9814,34.9174
715,510373,25,Project Manager - IT,58700,125000
716,463365,25,TLC College Aide â Licensing & Standards,15.5,19.9
717,513843,4,City Seasonal Aide/Security Guard,15.45,15.45
718,513843,4,City Seasonal Aide/Security Guard,15.45,15.45
719,484999,12,FMS TEST AUTOMATION ENGINEER,110000,115000
720,514313,23,Corridor Planner,57078,85646
721,483154,5,Business Analyst,56013,84862
722,463088,10,City Seasonal Aide,15.45,15.45
723,514151,0,.Net Programmer/Analyst,92194,106023
724,516443,31,Staff Counsel,71423,82137
725,471371,7,RMAS Program Coordinator,54100,62215
726,511279,12,TECH SUPPORT/SCHEDULER,80000,85000
727,484432,10,Civil Engineer,80557,92640
728,520381,39,Contact Center Manager,80931,98000
729,502085,37,"Software Engineer, Mayor's Office for Economic Opportunity",90000,140000
730,501537,7,Application Security Administrator,75000,120000
731,465115,7,Legal Coordinator,47418,54531
732,508776,5,HOUSING ASSISTANT,39098,63367
733,455879,5,Press Secretary,37846,59848
734,504324,18,Portfolio Specialist,90114,100000
735,499666,10,Community Associate,38333,44083
736,517849,15,Assistant Corporation Counsel â Contracts and Real Estate,73579,133040
737,502053,29,Auto Mechanic (Diesel),298.24,347.2
738,465343,23,Assistant General Counsel,79620,117541
739,514069,21,Peer/Credentialed Alcohol and Substance Abuse Counselor (CASAC),50000,55000
740,505311,23,Project Manager,67757,98128
741,496705,5,HOUSING EXTERMINATOR (HA),33558,54820
742,485212,10,Asset Reliability Administrator,94283,122290
743,470556,7,"Borough Procurement Lead, Borough Based Jails System",54100,62215
744,514228,11,Analyst  Stimulus Policy and Program,51550,78232
745,516635,22,Director of the Mayorâs Office of Pensions and Investments and Chief Pension Investment Advisor,177000,195000
746,464046,30,Labor Law Investigator,51000,61000
747,511286,23,Analytics Developer,75000,105000
748,479256,17,Executive Director,72038,192152
749,483064,10,WATER USE INSPECTOR I,33819,41885
750,516804,7,"Assistant Commissioner, Labor Relations",150000,165000
751,517215,15,System Developer/Analyst,66597,76587
752,439379,6,"City Pest Control Aide, Bureau of Veterinary and Pest Control Services",31377,36083
753,407253,1,Assistant Commissioner,78574,156375
754,450941,6,Inspector,45722,52580
755,518024,4,Waterfront Project Manager (Civil/Structural),103631,103631
756,518024,4,Waterfront Project Manager (Civil/Structural),103631,103631
757,472659,7,Procurement Analyst (IT),54100,62215
758,511756,7,EEO Attorney Investigator,71423,82137
759,470731,5,Assistant Director,58700,161534
760,519110,30,Investigative Attorney,75000,85000
761,518037,4,Landscape Architect,92640,92640
762,518037,4,Landscape Architect,92640,92640
763,517984,10,Clerical Associate III,36390,58953
764,492353,25,Program Analyst (Taxi Improvement Fund),56013,84862
765,471331,10,Change Order Manager,53057,77124
766,439675,5,PLUMBER'S HELPER,36.95,36.95
767,514824,9,Police Administrative Aide,36390,55228
768,490975,25,"Call Center, Correspondence, and Lost Property Agent",37413,60310
769,469280,11,Analyst  Administration and Process,46856,70291
770,486650,10,WSCP SUPPORT STAFF,15.5,19.9
771,450941,6,Inspector,45722,52580
772,504960,29,ASSOCIATE PROJECT MANAGER,74650,109409
773,516690,12,MAILROOM ASSISTANT,32850,48940
774,516633,5,ASSOCIATE LABOR RELATIONS ANALYST,76294,108156
775,465330,23,Assistant General Counsel,79620,117541
776,469053,10,Associate Project Manager,90114,122168
777,520289,7,Dietary Aide,34612,39804
778,467415,11,Supervising Analysts  Data & Systems,70291,79428
779,87990,42,Account Manager,42405,65485
780,514120,0,.Net Programmer/Analyst,103736,113736
781,484224,10,Administrative Engineer,110000,110000
782,466860,10,PAYMENT SPECIALIST,50972,82730
783,469180,12,MAINFRAME SYSTEM PROGRAMMER,110000,120000
784,514174,11,Analyst  DOE Expense,51550,65604
785,515337,5,SENIOR COMMUNITY DEVELOPMENT COORDINATOR,64749,134280
786,469360,5,Chief,58700,122000
787,500758,6,"City Pest Control Aide, Bureau of Veterinary and Pest Control Services",31377,36083
788,366589,1,Agency Implementation and Support Program Evaluator,61850,76745
789,518413,15,Assistant Corporation Counsel - Appeals,73579,122643
790,465318,23,Assistant General Counsel,63228,96526
791,504890,28,Product Manager,72038,140000
792,506570,20,Financial Analyst,41525,47754
793,503412,16,Senior Systems Analyst,58700,100000
794,512095,22,Exemptions Administrator,58695,67499
795,520389,11,Analyst  Transportation,51550,73806
796,500362,26,CONTROL UNIT CLERK,36390,41848
797,515208,10,Assistant Counsel,71423,90351
798,519432,0,Programmer/Analyst (PowerBuilder/.Net),85371,98177
799,519107,39,Investment Operations Senior Analyst,72038,140000
800,481931,1,Investigative Consultant Level 1,58095,66809
801,455453,6,"Public Health Inspector, Food Safety and Community Sanitation",45722,52580
802,462614,7,Agency Attorney,71423,91563
803,510216,11,"Deputy Director  City Revenues, Economics and Policy",222924,222924
804,491748,13,Mentor Coordinator,38333,63794
805,510924,2,ADMINISTRATIVE PROCUREMENT ANALYST,90000,105000
806,489798,23,Assistant General Counsel,62397,75760
807,507664,35,Information Representative,19.9179,22.91
808,493013,10,E-Learning Content Developer (Per Diem),28.0421,38.7165
809,505035,23,Diversity Specialist,54100,83981
810,519269,17,Engineer-In-Charge,72063,122168
811,516687,10,DEPUTY AGENCY CHIEF CONTRACTING OFFICER,65232,151810
812,463597,6,Chronic Disease Data Analyst,75504,86830
813,519696,10,CONSTRUCTION PROJECT MANAGER,72063,122168
814,481497,6,"Public Health Adviser II / Public Health Advisor II,  Bureau of Hepatitis, HIV/AIDS, STI",47155,58566
815,465591,10,Community Coordinator,29.6114,34.0531
816,487241,5,Manager-Development Control,58700,161534
817,484661,6,"Inspector, Bureau of Veterinary and Pest Control Services",45722,52580
818,486307,1,Cook,36627,41388
819,516265,5,HR Business Partners - Brooklyn,70611,105138
820,519697,11,Assistant Director  HEALTH,141766,141766
821,505538,10,City Research Scientist,64140,77609
822,467397,23,Marine Oiler,61555,61555
823,496012,17,Director of Training & Staff Development,94715,136260
824,504216,46,SENIOR PLANNER FOR PURPOSE BUILT SHELTER,74650,109409
825,439713,6,"Neighborhood Health Promoter, Harlem Neighborhood Health Action Center",38333,44083
826,502612,27,SOFTWARE ENGINEER,81951,90000
827,509100,31,Data Scientist,75504,86830
828,518085,12,MOTOR VEHICLE OPERATOR,39963,49927
829,495409,35,Information Representative,20.21,22.91
830,519911,47,Community Liaison,60000,60000
831,467646,10,Cyber Security Analyst,78795,113300
832,492332,7,Project Coordinator,65731,75591
833,518581,23,Safety Education Director of Special Events,54100,83981
834,495413,34,HEALTH & MEDICAL SPECIALIST,57500,69500
835,495413,34,HEALTH & MEDICAL SPECIALIST,57500,69500
836,456253,25,DRC Intake Specialist,38333,48491
837,419960,6,"Environmental Technician, Bureau of Tuberculosis Control",18.9502,23.9212
838,456808,28,Senior Cloud Engineer,100000,145000
839,504195,29,CITY RESEARCH SCIENTIST,84468,111003
840,519449,23,Assistant Commissioner - Office of Special Events,80931,208826
841,510659,11,Unit Head  TRANSIT,98388,98388
842,505275,11,Analyst  MONITORING AND COMPLIANCE,65604,83399
843,486995,7,Agency Attorney,71423,91563
844,430173,6,"Exterminator, Bureau of Veterinary and Pest Control Services",34027,47967
845,505263,25,Data Analyst,57078,75000
846,520634,45,"Program Manager, Inspection On-the-Job Training (OJT)",53702,82000
847,517358,17,Geotechnical Project Manager,57078,85646
848,282117,9,Staff Analyst,48620,66195
849,282117,9,Staff Analyst,48620,66195
850,519046,39,Licensed Physician (MD) serving on the TRSNYC Medical Board,110428,118342
851,509443,12,DOE TEAM LEAD,100000,115000
852,455407,2,ADMINISTRATIVE STAFF ANALYST (NON-MANAGERIAL),62862,97873
853,455076,23,IT Project Specialist 6-124,75000,160000
854,496363,3,Deputy Medical Director,97830,199650
855,518877,4,Capital Support Coordinator,54100,83981
856,518877,4,Capital Support Coordinator,54100,83981
857,507466,10,Permit Manager,45439,68757
858,175362,6,"Clerical Associate, Bureau of Vital Statistics",32086,51981
859,486650,10,WSCP SUPPORT STAFF,15.5,19.9
860,484626,10,ASSISTANT ELECTRICAL ENGINEER,57078,85646
861,493810,7,Operations Administrator,54100,62215
862,465916,6,Environmental Health Scientist,75504,86830
863,508384,5,HOUSING MANAGER,62015,95934
864,486390,5,RESIDENT BUILDING SUPERINTENDENT,60171,93630
865,503705,26,FAIR HEARING PROCESS COORDINATOR,60793,69912
866,295648,9,Civilianization Manager,54643,150371
867,420671,6,Data and Quality Improvement Coordinator,62272,68499
868,489398,34,PROCUREMENT SPECIALIST,57500,69500
869,501534,10,Construction Scheduler II,53702,146121
870,451443,5,Financial Liaison,56013,84862
871,504956,25,Policy Analyst,57078,85000
872,515170,5,Performance Management Analyst,56013,84862
873,504773,28,Lead Backend and DevOps Developer,72038,150000
874,479541,7,Senior QA Specialist,100000,140000
875,515069,8,Inspector General,130000,145000
876,513871,25,Chief of Staff,145000,165000
877,515778,23,Writer/Correspondence Liaison,54100,83981
878,492971,10,E-Learning Content Developer,59768,83740
879,503328,27,FINANCIAL ANALYST,62470,75000
880,468383,7,Senior Advisor to the Chief of Department,140000,160000
881,457764,10,In-House EHS Officer,74650,109409
882,490742,10,Engineering Technician IV,56069,78142
883,520253,9,Police Administrative Aide,36390,55228
884,469993,17,Resident Engineer,57078,85646
885,518484,3,Deputy Chief Inspector,72167,82992
886,504298,5,Agency Attorney 03,79620,95000
887,390569,15,Supply Clerk,35330,40629
888,454740,6,"Inspector, Bureau of Environmental Disease and Injury Prevention/Healthy Homes Progam",45722,52580
889,510656,11,Unit Head  CORRECTION,98388,98388
890,329763,2,ADMINISTRATIVE PROCUREMENT ANALYST,100000,125000
891,457875,2,COMPUTER SYSTEMS MANAGER,72038,192152
892,497113,25,Prosecuting Attorney,63228,96526
893,472916,5,HR BUSINESS PARTNER â MN,65731,97873
894,499216,20,CYBER SECURITY ANALYST,54281,75000
895,516625,3,Administrative Public Records Officer,64922,108000
896,494613,5,Director IT Service Management (ITSM),80931,208826
897,513187,23,Environmental Compliance Specialist (Stormwater),64140,77609
898,510479,5,Risk Management Claim Specialist,60132,85825
899,519916,23,Specifications Specialist,80557,111917
900,471149,7,Videographer,58628,67422
901,479602,17,Project Manager,67757,98128
902,519934,11,Undergraduate Summer Intern  Intergovernmental Relations,15.75,15.75
903,510266,0,Executive Director of Ideation,139500,149500
904,502410,11,Analyst  FEMA Public Assistance Fiscal,65604,79428
905,513257,10,Engineering Technician IV,56069,78142
906,487816,6,Genetic Counselor,65934,90000
907,487945,11,Unit Head / Deputy Assistant Director  Environmental Sustainability and Resiliency,98388,117810
908,495347,10,"SECTION MANAGER, STANDARDS & SUSTAINABILITY",64922,173486
909,511460,7,"Director, CTMU",115000,125000
910,517254,8,Chief Auditor,64230,80000
911,379095,2,COMPUTER SPECIALIST (SOFTWARE),79564,99161
912,505777,11,Unit Head  Stimulus Implementation and Strategic Planning,98388,98388
913,517032,17,Senior Software Developer,98901,136951
914,471383,7,Program Coordinator,54100,62215
915,512908,26,FIELD ELIGIBILITY VERIFICATION SPECIALIST,53057,61015
916,500837,21,Deputy Bureau Chief of Domestic Violence,90000,110000
917,507698,6,Fleet and Logistics Specialist,52647,52647
918,379096,2,COMPUTER SPECIALIST (SOFTWARE),89509,116126
919,509872,11,Unit Head  Police,98388,98388
920,470996,23,Planner,65208,95993
921,507143,5,Urban/Architectural Designer,74650,109409
922,504216,46,SENIOR PLANNER FOR PURPOSE BUILT SHELTER,74650,109409
923,443091,10,"SECTION MANAGER, ELECTRICAL",72038,192152
924,463107,10,Industrial Hygienist II,56041,64447
925,490157,10,"Director, EHS Performance Measurement and Continuous Improvement",72038,192152
926,505798,11,Analyst  Department of Social Services (DSS) / Human Resources Administration  (HRA),51550,65604
927,484712,10,DESIGN SUPPORT STAFF,51413,62260
928,460998,5,VICE-PRESIDENT FOR ENVIROMENTAL SERVICES,180000,185000
929,501549,7,Account Security Administrator,75000,120000
930,515776,9,Police Administrative Aide,36390,55228
931,519555,5,Housing Assistant,39098,63367
932,495164,11,Analyst  Technology Budget & Management,46856,70291
933,485133,1,Pre-Placement Staff Nurse,84744,84744
934,485822,2,COMPUTER SYSTEMS MANAGER,125000,130000
935,503612,5,PLASTERER,44.82,44.82
936,518454,25,Quality Assurance Manager,90000,110000
937,520572,48,General Counsel,97830,231974
938,485040,15,BUSINESS ANALYST,65731,97873
939,485040,15,BUSINESS ANALYST,65731,97873
940,509114,31,Senior Research Analyst,75504,86830
941,510963,12,"DIRECTOR, INFOSEC SPECIAL PROJECTS",72038,164800
942,517155,0,Team Leader,51015,61015
943,520530,23,Supervisor of Stock Workers,56318,86888
944,315372,15,Secretary to Division Chief,43319,54913
945,502059,29,Electrician (Automobile),298.24,347.2
946,456808,28,Senior Cloud Engineer,100000,145000
947,496920,25,Timekeeper,40017,62820
948,513735,18,Fleet Sustainability Coordinator,54100,62215
949,471473,7,RMAS Program Counselor,54100,62215
950,520325,25,CRM Developer,110000,125000
951,517478,49,Assistant to the Ptesident,58700,252165
952,485130,12,OMB BUSINESS ANALYST,75000,100000
953,496634,7,"Assistant Commissioner, Advancement and Enrichment Programs",130000,150000
954,484132,6,"Director of Chemical, Biological, Radiology, Nuclear, Bureau of Agency Preparedness and Response",58700,107568
955,472313,10,DESIGN ENGINEER,53702,146121
956,519592,23,Jr.Web Developer,46886,66512
957,461956,10,Assistant Mechanical Engineer,57078,65640
958,508988,12,LAN/NETWORK ENGINEER,85000,90000
959,484922,1,Customer Service Liaison,53057,77124
960,502219,10,Deputy Chief of Cross Connections,64922,173486
961,514146,11,Analyst  Environmental Sustainability and Resiliency,51550,73806
962,513211,8,Auditor,50000,55000
963,510265,25,Chief Product Officer,58700,135000
964,496928,4,Data Analytics Specialist,75504,86380
965,462195,26,EXECUTIVE DIRECTOR OF NETWORK INTEGRITY,77688,152000
966,504200,10,Project Manager,57078,85646
967,485685,35,Cashier,40017,46019
968,502052,29,Auto Mechanic,298.24,347.2
969,503444,12,AED of TECHNICAL SERVICES,100000,180000
970,506530,12,SR. INFORMATION SECURITY ANALYST,140000,160000
971,502855,15,Clerical Associate,36390,41848
972,514247,11,Analyst  Children's Services (ACS),51550,65604
973,465299,23,Assistant General Counsel,63228,94096
974,378703,2,CERTIFIED IT ADMINISTRATOR (LAN/WAN),82884,116391
975,504602,18,City Planner,65208,74989
976,507492,10,Payment Analyst,60718,90773
977,500558,35,Information Representative / Backup Cashier,36390,41848
978,466505,6,Certified Application Counselor,54100,62215
979,430648,6,"NFP Home Nurse Visitor,  Bureau of Maternal Infant and Reproductive Health",88780,88780
980,516265,5,HR Business Partners - Brooklyn,70611,105138
981,484394,10,Bluebelt Supervisor,80557,92640
982,499265,10,CHIEF OF PROCUREMENT & BUDGET,84451,113550
983,508142,30,Junior Systems Administrator,60000,70000
984,473825,5,Financial Liaison,56013,84862
985,378703,2,CERTIFIED IT ADMINISTRATOR (LAN/WAN),82884,116391
986,471313,12,ATTORNEY,58700,110000
987,478981,7,CHAPLAIN (MUSLIM FAITH) (PART-TIME),27.9267,32.1155
988,463563,10,Industrial Hygienist,30.76,30.76
989,518550,7,Director of Legislative Affairs,100000,115000
990,242091,6,"CATCH School Nurse,  Bureau of School Health/SH Reproductive Health",32.11,36.93
991,497112,11,Analyst  INTERFUND AGREEMENTS UNIT,51550,70291
992,465448,23,Operations Communications Specialist,40091,54018
993,516568,5,Caretaker X,31836,46278
994,511756,7,EEO Attorney Investigator,71423,82137
995,510664,11,Unit Head  Community Board Relations,98388,98388
996,518495,7,Data Specialist,60132,69152
997,459556,6,"HEAT Health Navigator,  Health Promotion of Justice Impacted Populations",54100,62215
998,468629,4,Parks Enforcement Patrol,24.2505,24.2505
999,455903,7,Director of Legislative Affairs,83158,95632
1000,514210,11,Supervising Analyst  CDBG Program and Closeout,83399,83399
1001,484389,10,Civil Engineer,80557,92640
